,floor,hour,direction,week,avgWait
590,14,17,down,weekday,38.63958115
591,14,17,up,weekday,87.46153846
592,14,18,down,weekday,36.24246377
593,14,18,up,weekday,29.365
594,14,19,down,weekday,23.91283951
595,14,19,up,weekday,31.218
596,14,20,down,weekday,25.72342857
597,14,20,up,weekday,34.84333333
598,14,21,down,weekday,19.68295455
599,14,21,up,weekday,18.1275
600,14,22,down,weekday,23.480625
601,14,22,up,weekday,19.802
602,14,23,down,weekday,13.96333333
603,14,23,up,weekday,8.905
604,15,0,down,weekday,29.41666667
605,15,1,down,weekday,10.03666667
606,15,2,down,weekday,1.37
607,15,3,down,weekday,14.025
608,15,4,down,weekday,4.8725
609,15,5,down,weekday,1.59
610,15,6,down,weekday,14.38714286
611,15,7,down,weekday,45.38793651
612,15,8,down,weekday,58.90015038
613,15,9,down,weekday,62.70014706
614,15,10,down,weekday,58.98550725
615,15,11,down,weekday,77.94909722
616,15,12,down,weekday,62.7375
617,15,13,down,weekday,61.51992908
618,15,14,down,weekday,73.1429078
619,15,15,down,weekday,82.81844961
620,15,16,down,weekday,66.45490446
621,15,17,down,weekday,61.32835106
622,15,18,down,weekday,44.23891892
623,15,19,down,weekday,35.32931034
624,15,20,down,weekday,24.72416667
625,15,21,down,weekday,27.8104
626,15,22,down,weekday,19.11823529
627,15,23,down,weekday,23.44
628,B1,0,down,weekday,9.336666667
629,B1,0,up,weekday,13.53948718
630,B1,1,up,weekday,15.35212121
631,B1,1,down,weekday,18.74
632,B1,2,up,weekday,11.16411765
633,B1,2,down,weekday,20.4
634,B1,3,up,weekday,21.224
635,B1,3,down,weekday,1.33
636,B1,4,up,weekday,1.504
637,B1,5,up,weekday,12.53
638,B1,6,down,weekday,25.195
639,B1,6,up,weekday,16.85331081
640,B1,7,down,weekday,26.08763441
641,B1,7,up,weekday,15.10840909
642,B1,8,down,weekday,20.44879518
643,B1,8,up,weekday,16.20858639
644,B1,9,down,weekday,30.422
645,B1,9,up,weekday,16.58627832
646,B1,10,down,weekday,18.29466667
647,B1,10,up,weekday,15.05296748
648,B1,11,down,weekday,21.83880597
649,B1,11,up,weekday,19.40496732
650,B1,12,down,weekday,24.8925
651,B1,12,up,weekday,17.77144963
652,B1,13,down,weekday,22.0677027
653,B1,13,up,weekday,15.61563025
654,B1,14,down,weekday,22.41370968
655,B1,14,up,weekday,16.32792388
656,B1,15,down,weekday,21.55714286
657,B1,15,up,weekday,17.20033473
658,B1,16,down,weekday,23.39784314
659,B1,16,up,weekday,15.98716263
660,B1,17,down,weekday,18.61226667
661,B1,17,up,weekday,17.74892966
662,B1,18,down,weekday,22.53786885
663,B1,18,up,weekday,17.90008451
664,B1,19,down,weekday,17.66021739
665,B1,19,up,weekday,13.90472222
666,B1,20,down,weekday,11.75631579
667,B1,20,up,weekday,13.22089474
668,B1,21,down,weekday,11.79272727
669,B1,21,up,weekday,12.18579882
670,B1,22,down,weekday,15.24666667
671,B1,22,up,weekday,11.48517241
672,B1,23,up,weekday,10.85137931
673,B1,23,down,weekday,11
674,B3,0,up,weekday,8.47
675,B3,1,up,weekday,13.58
676,B3,4,up,weekday,14.91272727
677,B3,5,up,weekday,20.67272727
678,B3,6,down,weekday,29.868
679,B3,6,up,weekday,20.99064815
680,B3,7,down,weekday,31.24727273
681,B3,7,up,weekday,16.95059233
682,B3,8,up,weekday,15.48455357
683,B3,8,down,weekday,24.27
684,B3,9,down,weekday,20.03333333
685,B3,9,up,weekday,18.2324183
686,B3,10,down,weekday,9.3925
687,B3,10,up,weekday,14.11086022
688,B3,11,down,weekday,52.4775
689,B3,11,up,weekday,16.53384615
690,B3,12,down,weekday,17.30636364
691,B3,12,up,weekday,15.63631579
692,B3,13,down,weekday,23.05266667
693,B3,13,up,weekday,14.63638095
694,B3,14,up,weekday,15.36850877
695,B3,14,down,weekday,25.2
696,B3,15,down,weekday,30.20416667
697,B3,15,up,weekday,17.614
698,B3,16,down,weekday,9.55
699,B3,16,up,weekday,13.77079545
700,B3,17,down,weekday,36.124
701,B3,17,up,weekday,13.67952941
702,B3,18,up,weekday,16.66576923
703,B3,18,down,weekday,17.66
704,B3,19,up,weekday,17.78341463
705,B3,19,down,weekday,16.26
706,B3,20,up,weekday,9.468918919
707,B3,20,down,weekday,9.53
708,B3,21,up,weekday,14.21090909
709,B3,22,up,weekday,17.42866667
710,B3,23,up,weekday,10.014
711,B4,0,up,weekday,17.68
712,B4,1,up,weekday,18.72
713,B4,2,up,weekday,21.20833333
714,B4,3,up,weekday,20.14333333
715,B4,4,up,weekday,11.885
716,B4,5,up,weekday,26.06777778
717,B4,6,up,weekday,21.23509804
718,B4,7,up,weekday,21.09967593
719,B4,8,up,weekday,28.1814902
720,B4,9,up,weekday,28.9358159
721,B4,10,up,weekday,32.12197309
722,B4,11,up,weekday,30.19384977
723,B4,12,up,weekday,28.11128889
724,B4,13,up,weekday,25.37210317
725,B4,14,up,weekday,30.85391129
726,B4,15,up,weekday,39.48711712
727,B4,16,up,weekday,29.41120755
728,B4,17,up,weekday,28.59525547
729,B4,18,up,weekday,19.77994898
730,B4,19,up,weekday,18.28663366
731,B4,20,up,weekday,18.63688525
732,B4,21,up,weekday,10.55
733,B4,22,up,weekday,7.624166667
734,B4,23,up,weekday,12.47611111
735,1,0,up,weekend,9.79
736,1,1,up,weekend,14.395
737,1,2,up,weekend,12.97666667
738,1,3,down,weekend,23.4
739,1,3,up,weekend,15.83
740,1,5,up,weekend,13.24833333
741,1,6,down,weekend,27.48888889
742,1,6,up,weekend,18.0916
743,1,7,down,weekend,25.21860465
744,1,7,up,weekend,16.88640212
745,1,8,down,weekend,32.988
746,1,8,up,weekend,13.83130178
747,1,9,down,weekend,17.761875
748,1,9,up,weekend,11.5742029
749,1,10,down,weekend,14.25153846
750,1,10,up,weekend,12.36534884
751,1,11,down,weekend,13.68166667
752,1,11,up,weekend,11.43811966
753,1,12,down,weekend,15.35604651
754,1,12,up,weekend,15.12217391
755,1,13,down,weekend,26.87517241
756,1,13,up,weekend,13.09168224
757,1,14,down,weekend,7.974137931
758,1,14,up,weekend,9.164736842
759,1,15,down,weekend,20.53694444
760,1,15,up,weekend,14.0507
761,1,16,down,weekend,16.18885714
762,1,16,up,weekend,14.86240741
763,1,17,down,weekend,24.63447368
764,1,17,up,weekend,14.5425
765,1,18,down,weekend,24.48409091
766,1,18,up,weekend,12.51275862
767,1,19,down,weekend,15.35380952
768,1,19,up,weekend,10.70207547
769,1,20,down,weekend,8.338888889
770,1,20,up,weekend,13.34707317
771,1,21,down,weekend,9.001666667
772,1,21,up,weekend,11.84181818
773,1,22,down,weekend,5.687777778
774,1,22,up,weekend,9.648979592
775,1,23,down,weekend,13.0575
776,1,23,up,weekend,6.954705882
777,2,1,up,weekend,19.2
778,2,6,up,weekend,14.29
779,2,6,down,weekend,9.51
780,2,7,down,weekend,28.66666667
781,2,7,up,weekend,11.3025
782,2,8,down,weekend,24.185
783,2,8,up,weekend,10.29676471
784,2,9,down,weekend,20.37538462
785,2,9,up,weekend,7.674186047
786,2,10,down,weekend,15.68666667
787,2,10,up,weekend,10.7940625
788,2,11,down,weekend,25.84827586
789,2,11,up,weekend,9.378163265
790,2,12,down,weekend,19.74466667
791,2,12,up,weekend,11.7984375
