,floor,hour,direction,week,avgWait
644,4,17,up,weekend,12.55945946
645,4,18,down,weekend,102.4291176
646,4,18,up,weekend,14.7137037
647,4,19,down,weekend,78.38432432
648,4,19,up,weekend,16.69086957
649,4,20,down,weekend,70.00493506
650,4,20,up,weekend,13.69909091
651,4,21,down,weekend,52.10290323
652,4,21,up,weekend,19.5
653,4,22,down,weekend,34.95058824
654,4,22,up,weekend,20.632
655,4,23,down,weekend,17.128
656,4,23,up,weekend,21.3775
657,8,0,down,weekend,21.31909091
658,8,0,up,weekend,22.745
659,8,1,down,weekend,25.00642857
660,8,1,up,weekend,11.87666667
661,8,2,down,weekend,15.61666667
662,8,3,down,weekend,24.29375
663,8,4,down,weekend,15.355
664,8,5,down,weekend,20.775
665,8,5,up,weekend,12.73
666,8,6,down,weekend,21.78342857
667,8,6,up,weekend,23.955
668,8,7,down,weekend,21.13226667
669,8,7,up,weekend,65.79821429
670,8,8,down,weekend,17.31092593
671,8,8,up,weekend,74.29617647
672,8,9,down,weekend,16.29018018
673,8,9,up,weekend,84.45068182
674,8,10,down,weekend,14.138125
675,8,10,up,weekend,74.5815493
676,8,11,down,weekend,15.7988785
677,8,11,up,weekend,86.45122807
678,8,12,down,weekend,13.08330508
679,8,12,up,weekend,96.11137255
680,8,13,down,weekend,14.72614583
681,8,13,up,weekend,79.6095082
682,8,14,down,weekend,16.92
683,8,14,up,weekend,90.32314815
684,8,15,down,weekend,19.00567308
685,8,15,up,weekend,78.52345455
686,8,16,down,weekend,14.16336207
687,8,16,up,weekend,72.33791667
688,8,17,down,weekend,12.29447154
689,8,17,up,weekend,80.46227273
690,8,18,down,weekend,16.34951923
691,8,18,up,weekend,61.01390244
692,8,19,down,weekend,17.43655914
693,8,19,up,weekend,93.24894737
694,8,20,down,weekend,20.19114943
695,8,20,up,weekend,39.15933333
696,8,21,down,weekend,18.01662338
697,8,21,up,weekend,52.20857143
698,8,22,down,weekend,19.26222222
699,8,22,up,weekend,32.08545455
700,8,23,down,weekend,17.60823529
701,8,23,up,weekend,28.902
702,9,0,down,weekend,17.285
703,9,1,down,weekend,15.01764706
704,9,2,down,weekend,19.92058824
705,9,3,down,weekend,20.77833333
706,9,4,down,weekend,24.15384615
707,9,5,down,weekend,15.20214286
708,9,5,up,weekend,26.97
709,9,6,down,weekend,25.10967742
710,9,6,up,weekend,21.806
711,9,7,down,weekend,27.65943182
712,9,7,up,weekend,65.65166667
713,9,8,down,weekend,21.27137405
714,9,8,up,weekend,54.9005
