,floor,hour,direction,week,avgWait
760,1,18,down,weekday,25.62904412
761,1,18,up,weekday,19.72394984
762,1,19,down,weekday,28.37666667
763,1,19,up,weekday,20.63797768
764,1,20,down,weekday,17.94917808
765,1,20,up,weekday,22.67554273
766,1,21,down,weekday,12.11116667
767,1,21,up,weekday,16.72507661
768,1,22,down,weekday,14.43227273
769,1,22,up,weekday,12.02808889
770,1,23,down,weekday,12.58394737
771,1,23,up,weekday,13.12219365
772,B4,0,up,weekend,26.942
773,B4,3,up,weekend,16.39
774,B4,4,up,weekend,28.635
775,B4,5,up,weekend,12.7575
776,B4,6,up,weekend,19.75538462
777,B4,7,up,weekend,22.85197368
778,B4,8,up,weekend,23.99532468
779,B4,9,up,weekend,33.22894118
780,B4,10,up,weekend,28.28465517
781,B4,11,up,weekend,34.62672727
