,floor,hour,direction,week,avgWait
704,B1,11,up,weekday,24.59227129
705,B1,12,down,weekday,19.11897436
706,B1,12,up,weekday,24.12590793
707,B1,13,down,weekday,19.88717391
708,B1,13,up,weekday,18.96284211
709,B1,14,down,weekday,19.02538012
710,B1,14,up,weekday,19.03964169
711,B1,15,down,weekday,18.34316667
712,B1,15,up,weekday,20.90825243
713,B1,16,down,weekday,19.13728261
714,B1,16,up,weekday,15.45109785
715,B1,17,down,weekday,21.06123457
716,B1,17,up,weekday,17.87933333
717,B1,18,down,weekday,21.22805031
718,B1,18,up,weekday,18.42107438
719,B1,19,down,weekday,27.44084967
720,B1,19,up,weekday,17.88763158
721,B1,20,down,weekday,17.65215054
722,B1,20,up,weekday,15.52240964
723,B1,21,down,weekday,22.11491803
724,B1,21,up,weekday,12.51746753
725,B1,22,down,weekday,12.56101695
726,B1,22,up,weekday,12.0577
727,B1,23,down,weekday,15.45153846
728,B1,23,up,weekday,13.17870968
729,B3,0,up,weekday,16.51666667
730,B3,0,down,weekday,32.06666667
731,B3,1,up,weekday,10.85407407
732,B3,1,down,weekday,16.87
733,B3,2,up,weekday,17.14952381
734,B3,2,down,weekday,7.186666667
735,B3,3,up,weekday,11.81285714
736,B3,3,down,weekday,17.66
737,B3,4,up,weekday,14.41952381
738,B3,4,down,weekday,16.39
739,B3,5,up,weekday,10.32861538
740,B3,5,down,weekday,9.101428571
741,B3,6,down,weekday,13.19528
742,B3,6,up,weekday,13.83485804
743,B3,7,down,weekday,23.37684932
744,B3,7,up,weekday,14.86242424
745,B3,8,up,weekday,17.30628713
746,B3,8,down,weekday,27.38593407
747,B3,9,down,weekday,19.33285714
748,B3,9,up,weekday,20.19948113
749,B3,10,down,weekday,19.86910714
750,B3,10,up,weekday,22.20767296
751,B3,11,down,weekday,20.17360656
752,B3,11,up,weekday,20.02221519
753,B3,12,down,weekday,19.68109375
754,B3,12,up,weekday,17.55686486
755,B3,13,down,weekday,17.989
756,B3,13,up,weekday,18.7441
757,B3,14,down,weekday,16.83593023
758,B3,14,up,weekday,18.63452381
759,B3,15,down,weekday,18.85018519
760,B3,15,up,weekday,20.72812865
761,B3,16,down,weekday,23.40494624
762,B3,16,up,weekday,16.53594017
763,B3,17,down,weekday,24.7348
764,B3,17,up,weekday,16.15787149
765,B3,18,down,weekday,21.59636364
766,B3,18,up,weekday,17.00162791
767,B3,19,up,weekday,16.48292135
768,B3,19,down,weekday,25.57636364
769,B3,20,down,weekday,31.676
770,B3,20,up,weekday,15.42628319
771,B3,21,up,weekday,14.4219802
772,B3,21,down,weekday,16.17166667
773,B3,22,down,weekday,13.93794872
774,B3,22,up,weekday,17.766
775,B3,23,down,weekday,20.69454545
776,B3,23,up,weekday,15.73777778
777,B4,0,up,weekday,8.336595745
778,B4,1,up,weekday,11.38854369
779,B4,2,up,weekday,11.19484211
