"","floor","hour","week","direction","total","count","avgWait"
"232","01",16,"3","up",1626.86,110,14.7896363636364
"233","01",16,"4","down",942,71,13.2676056338028
"234","01",16,"4","up",1545.96,94,16.4463829787234
"235","01",16,"5","down",1037.56,65,15.9624615384615
"236","01",16,"5","up",1345.69,105,12.8160952380952
"237","01",16,"6","down",976.52,45,21.7004444444444
"238","01",16,"6","up",1577.19,104,15.1652884615385
"239","01",17,"0","down",850.55,43,19.7802325581395
"240","01",17,"0","up",1643.73,102,16.115
"241","01",17,"1","down",1360.85,58,23.4629310344828
"242","01",17,"1","up",1430.81,102,14.0275490196078
"243","01",17,"2","down",713.6,54,13.2148148148148
"244","01",17,"2","up",1402.05,107,13.1032710280374
"245","01",17,"3","down",779.16,56,13.9135714285714
"246","01",17,"3","up",1900.3,122,15.5762295081967
"247","01",17,"4","down",949.48,54,17.582962962963
"248","01",17,"4","up",1920.95,118,16.2792372881356
