"","floor","hour","week","direction","total","count","avgWait"
"338","02",5,"3","down",9.58,1,9.58
"339","02",5,"6","down",16.54,1,16.54
"340","02",6,"0","down",163.26,2,81.63
"341","02",6,"1","up",20.75,1,20.75
"342","02",6,"2","down",148.53,3,49.51
"343","02",6,"3","down",77.22,2,38.61
"344","02",6,"3","up",38.24,2,19.12
"345","02",6,"5","down",10.89,1,10.89
"346","02",7,"0","down",145.44,2,72.72
"347","02",7,"0","up",19.59,2,9.795
"348","02",7,"1","down",44.03,2,22.015
"349","02",7,"1","up",53.97,8,6.74625
"350","02",7,"2","down",225.44,3,75.1466666666667
"351","02",7,"2","up",94,8,11.75
"352","02",7,"3","down",172.47,5,34.494
"353","02",7,"3","up",83.86,4,20.965
"354","02",7,"4","down",435.62,6,72.6033333333333
"355","02",7,"4","up",86.65,8,10.83125
"356","02",7,"5","down",86.28,3,28.76
"357","02",7,"5","up",63.36,4,15.84
"358","02",7,"6","down",111.02,3,37.0066666666667
"359","02",7,"6","up",16.58,1,16.58
"360","02",8,"0","up",17.39,2,8.695
"361","02",8,"1","down",656.8,12,54.7333333333333
"362","02",8,"1","up",335.42,21,15.972380952381
"363","02",8,"2","down",590.41,9,65.6011111111111
"364","02",8,"2","up",430.47,27,15.9433333333333
"365","02",8,"3","down",1218.66,13,93.7430769230769
"366","02",8,"3","up",281.71,29,9.71413793103448
"367","02",8,"4","down",777.69,9,86.41
"368","02",8,"4","up",378.14,33,11.4587878787879
"369","02",8,"5","down",985.74,14,70.41
"370","02",8,"5","up",295,25,11.8
"371","02",8,"6","down",146.64,2,73.32
"372","02",8,"6","up",27.99,2,13.995
"373","02",9,"0","down",171.86,3,57.2866666666667
"374","02",9,"0","up",6.82,1,6.82
"375","02",9,"1","down",1152.9,18,64.05
"376","02",9,"1","up",419.17,28,14.9703571428571
"377","02",9,"2","down",1642.39,27,60.8292592592593
"378","02",9,"2","up",364.13,25,14.5652
"379","02",9,"3","down",761.13,13,58.5484615384615
"380","02",9,"3","up",326.49,23,14.1952173913043
"381","02",9,"4","down",809.64,12,67.47
"382","02",9,"4","up",365.4,28,13.05
"383","02",9,"5","down",756.8,15,50.4533333333333
"384","02",9,"5","up",221.3,24,9.22083333333333
"385","02",9,"6","down",195.18,3,65.06
"386","02",10,"0","down",43.35,1,43.35
"387","02",10,"0","up",40.25,2,20.125
"388","02",10,"1","down",717.56,22,32.6163636363636
"389","02",10,"1","up",257.24,22,11.6927272727273
"390","02",10,"2","down",980.28,16,61.2675
